frame,tl_x,tl_y,tl_loss,tr_x,tr_y,tr_loss,bl_x,bl_y,bl_loss,br_x,br_y,br_loss,processing_time_ms
1518,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1519,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1520,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1521,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1522,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1523,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1524,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1525,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1526,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1527,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1528,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1529,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1530,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1531,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1532,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1533,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1534,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1535,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1536,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1537,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1538,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1539,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1540,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1541,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1542,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1543,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1544,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1545,0,0,0.9862,1280,0,nan,0,720,nan,1280,720,nan,36
1546,0,0,0.9862,1280,0,nan,0,720,nan,1280,720,nan,36
1547,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1548,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1549,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1550,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1551,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1552,0,0,0.9793,1280,0,nan,0,720,nan,1280,720,nan,36
1553,0,0,0.9655,1280,0,nan,0,720,nan,1280,720,nan,36
1554,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1555,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1556,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1557,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1558,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1559,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1560,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1561,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1562,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1563,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1564,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1565,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1566,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1567,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1568,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1569,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1570,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1571,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1572,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1573,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1574,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1575,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1576,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1577,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1578,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1579,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1580,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1581,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1582,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1583,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1584,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1585,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1586,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1587,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1588,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1589,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1590,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1591,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1592,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1593,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1594,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1595,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1596,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1597,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1598,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1599,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1600,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1601,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1602,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1603,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1604,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,37
1605,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1606,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1607,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1608,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1609,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1610,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1611,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1612,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1613,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1614,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1615,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1616,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1617,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1618,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1619,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1620,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1621,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1622,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1623,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1624,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1625,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1626,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1627,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1628,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1629,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1630,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1631,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1632,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1633,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1634,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1635,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1636,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1637,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1638,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1639,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1640,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1641,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1642,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1643,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1644,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1645,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1646,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1647,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1648,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1649,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1650,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1651,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1652,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1653,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1654,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1655,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1656,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1657,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1658,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1659,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1660,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1661,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1662,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1663,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1664,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1665,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1666,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1667,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,37
1668,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,42
1669,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,38
1670,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1671,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1672,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1673,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1674,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,38
1675,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1676,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1677,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1678,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1679,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,37
1680,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,42
1681,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,37
1682,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,37
1683,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1684,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1685,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1686,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1687,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1688,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1689,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1690,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1691,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,53
1692,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,65
1693,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1694,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1695,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1696,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
1697,0,0,1.0000,1280,0,nan,0,720,nan,1280,720,nan,36
